id,vendor_id,pickup_datetime,dropoff_datetime,passenger_count,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,store_and_fwd_flag,trip_duration,pickup_day,dropoff_day,pickup_day_no,dropoff_day_no,pickup_hour,dropoff_hour,pickup_month,dropoff_month,pickup_timeofday,dropoff_timeofday,distance
id3485128,1,2016-03-19T22:47:46.000Z,2016-03-19T22:54:25.000Z,1,-74.00818634033203,40.738792419433594,-73.99641418457031,40.74351119995117,N,399,Saturday,Saturday,5,5,22,22,3,3,Night,Night,1.1220342385381548
id2219737,1,2016-04-11T22:11:38.000Z,2016-04-11T22:18:47.000Z,2,-73.95423889160156,40.764137268066406,-73.96823120117188,40.75908279418945,N,429,Monday,Monday,4,4,22,22,4,4,Night,Night,1.3056322177882203
id3851947,2,2016-02-05T17:44:18.000Z,2016-02-05T17:50:13.000Z,2,-73.98979949951172,40.73854064941406,-73.99230194091797,40.73088073730469,N,355,Friday,Friday,5,5,17,17,2,2,Evening,Evening,0.8774540646994279
id2152642,1,2016-01-31T10:09:03.000Z,2016-01-31T10:16:11.000Z,2,-73.95657348632812,40.76716232299805,-73.96815490722656,40.765079498291016,N,428,Sunday,Sunday,3,3,10,10,1,1,Afternoon,Afternoon,1.002473323120994
id1981875,1,2016-01-14T22:24:46.000Z,2016-01-14T22:32:00.000Z,1,-73.98727416992188,40.73320388793945,-73.99131774902344,40.72323226928711,N,434,Thursday,Thursday,7,7,22,22,1,1,Night,Night,1.1599676551128313
id1987940,2,2016-03-22T18:20:42.000Z,2016-03-22T18:27:17.000Z,1,-73.98075866699219,40.76764678955078,-73.96796417236328,40.760887145996094,N,395,Tuesday,Tuesday,1,1,18,18,3,3,Night,Night,1.3137977685804743
id0305191,2,2016-06-28T14:39:01.000Z,2016-06-28T14:44:17.000Z,5,-73.98141479492188,40.772647857666016,-73.96669006347656,40.76702880859375,N,316,Tuesday,Tuesday,7,7,14,14,6,6,Evening,Evening,1.388524173961582
id3443101,2,2016-01-01T01:05:48.000Z,2016-01-01T01:12:54.000Z,2,-73.9776840209961,40.725982666015625,-73.98841094970703,40.72315216064453,N,426,Friday,Friday,1,1,1,1,1,1,Night,Night,0.9571808497198799
id0047893,2,2016-01-09T00:15:41.000Z,2016-01-09T00:20:32.000Z,1,-73.98001861572266,40.760581970214844,-73.97245788574219,40.75640106201172,N,291,Saturday,Saturday,2,2,0,0,1,1,Night,Night,0.7884560162487054
id2063010,2,2016-02-21T01:03:03.000Z,2016-02-21T01:20:14.000Z,3,-73.9888916015625,40.74610137939453,-73.98509216308594,40.768619537353516,N,1031,Sunday,Sunday,7,7,1,1,2,2,Night,Night,2.524276178705694
id2675236,2,2016-01-20T13:57:14.000Z,2016-01-20T14:02:44.000Z,5,-73.99562072753906,40.72818374633789,-73.99516296386719,40.7397346496582,N,330,Wednesday,Wednesday,6,6,13,14,1,1,Afternoon,Evening,1.2849826552654902
id2871390,1,2016-02-15T13:50:13.000Z,2016-02-15T13:59:23.000Z,1,-73.97747802734375,40.77669906616211,-73.95458984375,40.78843688964844,N,550,Monday,Monday,1,1,13,13,2,2,Afternoon,Afternoon,2.3274935115637083
id2907361,1,2016-05-04T18:51:38.000Z,2016-05-04T19:14:53.000Z,1,-73.95421600341797,40.770084381103516,-73.9986343383789,40.73397445678711,N,1395,Wednesday,Wednesday,4,4,18,19,5,5,Night,Night,5.488313529916842
id0628387,2,2016-06-04T08:24:57.000Z,2016-06-04T08:33:23.000Z,1,-73.95488739013672,40.76541519165039,-73.97856903076172,40.77250289916992,N,506,Saturday,Saturday,4,4,8,8,6,6,Morning,Morning,2.144391771712434
id2417399,2,2016-03-17T23:51:19.000Z,2016-03-17T23:58:39.000Z,6,-73.98153686523438,40.76382064819336,-73.99253845214844,40.74953842163086,N,440,Thursday,Thursday,3,3,23,23,3,3,Night,Night,1.8386924844787556
id1008934,2,2016-01-18T16:36:38.000Z,2016-01-18T16:42:18.000Z,1,-73.9898452758789,40.73415756225586,-73.97650146484375,40.72734069824219,N,340,Monday,Monday,4,4,16,16,1,1,Evening,Evening,1.3560180883574522
id1302543,1,2016-04-05T07:56:35.000Z,2016-04-05T07:59:52.000Z,1,-73.97496032714844,40.755523681640625,-73.96802520751953,40.75958251953125,N,197,Tuesday,Tuesday,5,5,7,7,4,4,Morning,Morning,0.7381741429568632
id3282266,1,2016-01-05T05:25:40.000Z,2016-01-05T05:28:53.000Z,1,-73.96463775634766,40.79191970825195,-73.9533920288086,40.78839874267578,N,193,Tuesday,Tuesday,5,5,5,5,1,1,Night,Night,1.0244994890113261
id0777857,2,2016-02-10T11:22:52.000Z,2016-02-10T11:53:48.000Z,1,-73.8632583618164,40.76933670043945,-73.98514556884766,40.74684524536133,N,1856,Wednesday,Wednesday,3,3,11,11,2,2,Afternoon,Afternoon,10.566458215245195
id0745128,1,2016-05-31T17:47:31.000Z,2016-05-31T18:48:20.000Z,1,-73.78225708007812,40.644744873046875,-73.97242736816406,40.79602813720703,N,3649,Tuesday,Tuesday,3,3,17,18,5,5,Evening,Night,23.23423275240799
id1600480,2,2016-03-25T06:11:24.000Z,2016-03-25T06:17:13.000Z,6,-73.979248046875,40.75352096557617,-73.99453735351562,40.750221252441406,N,349,Friday,Friday,4,4,6,6,3,3,Morning,Morning,1.3391424015252003
id3970100,2,2016-01-06T12:22:29.000Z,2016-01-06T12:24:28.000Z,5,-73.98143005371094,40.7410888671875,-73.97531127929688,40.749420166015625,N,119,Wednesday,Wednesday,6,6,12,12,1,1,Afternoon,Afternoon,1.0601519990202706
id0866957,1,2016-06-17T13:57:42.000Z,2016-06-17T14:09:35.000Z,1,-73.99645233154297,40.72370529174805,-74.00709533691406,40.727291107177734,N,713,Friday,Friday,3,3,13,14,6,6,Afternoon,Evening,0.981508164100078
id1880979,1,2016-02-11T19:06:52.000Z,2016-02-11T19:10:15.000Z,1,-73.9713134765625,40.75540542602539,-73.97594451904297,40.754032135009766,N,203,Thursday,Thursday,4,4,19,19,2,2,Night,Night,0.4189039183461599
id2366247,2,2016-03-08T20:51:49.000Z,2016-03-08T20:57:37.000Z,1,-73.98278045654297,40.76340103149414,-73.98207092285156,40.77362823486328,N,348,Tuesday,Tuesday,1,1,20,20,3,3,Night,Night,1.138783446691704
id0067858,1,2016-06-24T13:01:44.000Z,2016-06-24T13:20:01.000Z,1,-73.96923828125,40.75202560424805,-73.9923324584961,40.74928283691406,N,1097,Friday,Friday,3,3,13,13,6,6,Afternoon,Afternoon,1.9691380065061421
id0846930,2,2016-06-19T21:47:30.000Z,2016-06-19T21:54:45.000Z,1,-73.98909759521484,40.74787139892578,-73.98336791992188,40.73912811279297,N,435,Sunday,Sunday,5,5,21,21,6,6,Night,Night,1.085446038725555
id3308899,2,2016-03-23T09:21:40.000Z,2016-03-23T09:51:06.000Z,2,-73.96829986572266,40.79991149902344,-73.91132354736328,40.843971252441406,N,1766,Wednesday,Wednesday,2,2,9,9,3,3,Morning,Morning,6.854792961764242
id2589168,2,2016-04-12T06:43:28.000Z,2016-04-12T06:59:21.000Z,1,-73.96981048583984,40.79718017578125,-73.97129821777344,40.757869720458984,N,953,Tuesday,Tuesday,5,5,6,6,4,4,Morning,Morning,4.372924053808455
id0489821,2,2016-03-09T16:56:57.000Z,2016-03-09T17:14:17.000Z,1,-73.9629898071289,40.76580047607422,-73.98486328125,40.76515197753906,N,1040,Wednesday,Wednesday,2,2,16,17,3,3,Evening,Evening,1.843548718482619
id1004395,1,2016-03-30T10:06:24.000Z,2016-03-30T10:10:50.000Z,1,-73.99224090576172,40.75145721435547,-73.99189758300781,40.75461196899414,N,266,Wednesday,Wednesday,2,2,10,10,3,3,Afternoon,Afternoon,0.35198323996910064
id1193605,2,2016-01-10T01:16:22.000Z,2016-01-10T01:23:50.000Z,2,-73.99127960205078,40.7275505065918,-73.98638153076172,40.743553161621094,N,448,Sunday,Sunday,3,3,1,1,1,1,Night,Night,1.8266464113914036
id3752591,1,2016-01-22T00:56:08.000Z,2016-01-22T01:10:26.000Z,1,-73.9884033203125,40.72190856933594,-73.96604919433594,40.76517868041992,N,858,Friday,Friday,1,1,0,1,1,1,Night,Night,5.166854379765309
id0228395,2,2016-02-03T23:20:36.000Z,2016-02-03T23:23:35.000Z,3,-73.99371337890625,40.72707748413086,-73.9864501953125,40.7347526550293,N,179,Wednesday,Wednesday,3,3,23,23,2,2,Night,Night,1.050197984395464
id2890717,1,2016-03-26T08:31:46.000Z,2016-03-26T08:50:37.000Z,1,-73.93861389160156,40.791526794433594,-73.9842529296875,40.742591857910156,N,1131,Saturday,Saturday,5,5,8,8,3,3,Morning,Morning,6.661887599752135
id2893783,1,2016-06-29T11:04:22.000Z,2016-06-29T11:08:41.000Z,1,-73.96649169921875,40.75334930419922,-73.96549987792969,40.7579345703125,N,259,Wednesday,Wednesday,1,1,11,11,6,6,Afternoon,Afternoon,0.5166579385594691
id1307521,2,2016-05-29T09:42:34.000Z,2016-05-29T10:09:35.000Z,1,-73.97502136230469,40.76156997680664,-74.01654815673828,40.70473861694336,N,1621,Sunday,Sunday,1,1,9,10,5,5,Morning,Afternoon,7.223392796595526
id1107982,2,2016-04-16T22:32:09.000Z,2016-04-16T22:48:32.000Z,6,-73.98667907714844,40.761627197265625,-73.99224853515625,40.74400329589844,N,983,Saturday,Saturday,2,2,22,22,4,4,Night,Night,2.015063129243988
id2519382,2,2016-04-08T22:58:05.000Z,2016-04-08T23:09:23.000Z,1,-74.00303649902344,40.73308563232422,-74.0136947631836,40.708316802978516,N,678,Friday,Friday,1,1,22,23,4,4,Night,Night,2.8969405701420543
id3407065,2,2016-03-25T17:16:33.000Z,2016-03-25T17:21:41.000Z,1,-73.97805786132812,40.751136779785156,-73.97821044921875,40.74169158935547,N,308,Friday,Friday,4,4,17,17,3,3,Evening,Evening,1.0503374008785988
id1637594,2,2016-05-13T00:45:55.000Z,2016-05-13T01:16:24.000Z,2,-73.98997497558594,40.73271942138672,-73.97964477539062,40.78639221191406,N,1829,Friday,Friday,6,6,0,1,5,5,Night,Night,6.031238089543804
id1132550,1,2016-01-13T18:33:29.000Z,2016-01-13T18:51:22.000Z,2,-73.87301635742188,40.7740592956543,-73.95294952392578,40.78640365600586,N,1073,Wednesday,Wednesday,6,6,18,18,1,1,Night,Night,6.868854477131893
id3881861,2,2016-03-26T14:09:18.000Z,2016-03-26T14:16:39.000Z,1,-73.95411682128906,40.781490325927734,-73.93340301513672,40.795108795166016,N,441,Saturday,Saturday,5,5,14,14,3,3,Evening,Evening,2.3095933050518025
id2259593,2,2016-02-08T23:44:37.000Z,2016-02-08T23:55:58.000Z,1,-73.98011016845703,40.763736724853516,-73.99223327636719,40.7345085144043,N,681,Monday,Monday,1,1,23,23,2,2,Night,Night,3.406704404885132
id1380504,1,2016-05-12T18:03:10.000Z,2016-05-12T18:34:59.000Z,1,-74.00801086425781,40.70408630371094,-73.98815155029297,40.74041748046875,N,1909,Thursday,Thursday,5,5,18,18,5,5,Night,Night,4.372790878367845
id1558810,2,2016-04-16T16:01:51.000Z,2016-04-16T16:24:27.000Z,5,-73.92906951904297,40.76837158203125,-73.95732116699219,40.785850524902344,N,1356,Saturday,Saturday,2,2,16,16,4,4,Evening,Evening,3.071894032597838
id3562909,2,2016-01-02T17:40:34.000Z,2016-01-02T17:57:29.000Z,2,-73.96566772460938,40.75875473022461,-73.97714233398438,40.72236251831055,N,1015,Saturday,Saturday,2,2,17,17,1,1,Evening,Evening,4.160507344426436
id0385957,2,2016-04-09T09:02:09.000Z,2016-04-09T09:05:12.000Z,1,-73.98152160644531,40.768680572509766,-73.97547912597656,40.776859283447266,N,183,Saturday,Saturday,2,2,9,9,4,4,Morning,Morning,1.042100978585447
id2993008,2,2016-06-24T16:43:24.000Z,2016-06-24T16:55:47.000Z,2,-73.98783111572266,40.749820709228516,-74.008056640625,40.73950958251953,N,743,Friday,Friday,3,3,16,16,6,6,Evening,Evening,2.053726132085287
id0854316,2,2016-03-16T21:24:01.000Z,2016-03-16T21:27:23.000Z,4,-73.96754455566406,40.756385803222656,-73.97042846679688,40.74919509887695,N,202,Wednesday,Wednesday,2,2,21,21,3,3,Night,Night,0.8356586958246458
id0053474,1,2016-02-20T04:13:21.000Z,2016-02-20T04:23:33.000Z,1,-73.96819305419922,40.75941848754883,-73.91875457763672,40.75883483886719,N,612,Saturday,Saturday,6,6,4,4,2,2,Night,Night,4.1645077683257705
id3540361,1,2016-02-18T15:11:35.000Z,2016-02-18T15:23:56.000Z,3,-73.96632385253906,40.789634704589844,-73.95744323730469,40.7826042175293,N,741,Thursday,Thursday,4,4,15,15,2,2,Evening,Evening,1.0817387554170406
id2658936,2,2016-04-02T00:31:00.000Z,2016-04-02T00:47:40.000Z,1,-73.98434448242188,40.7459716796875,-73.96135711669922,40.796234130859375,N,1000,Saturday,Saturday,2,2,0,0,4,4,Night,Night,5.914683366868222
id0167642,1,2016-02-12T15:16:41.000Z,2016-02-12T15:27:28.000Z,1,-73.97576904296875,40.74049758911133,-73.9927978515625,40.7303352355957,N,647,Friday,Friday,5,5,15,15,2,2,Evening,Evening,1.8263348023513073
id3316046,1,2016-02-24T14:53:14.000Z,2016-02-24T15:11:40.000Z,1,-73.9533920288086,40.7787971496582,-73.98802185058594,40.76163864135742,N,1106,Wednesday,Wednesday,3,3,14,15,2,2,Evening,Evening,3.484926399730065
id2971025,2,2016-06-06T12:48:12.000Z,2016-06-06T13:07:43.000Z,2,-73.97813415527344,40.77305603027344,-73.97264862060547,40.76468276977539,N,1171,Monday,Monday,6,6,12,13,6,6,Afternoon,Afternoon,1.0393683984021191
id1485968,1,2016-03-12T11:46:28.000Z,2016-03-12T11:53:05.000Z,1,-74.00477600097656,40.73036575317383,-73.99435424804688,40.7264289855957,N,397,Saturday,Saturday,5,5,11,11,3,3,Afternoon,Afternoon,0.9812429791535
id0588918,2,2016-04-29T22:27:36.000Z,2016-04-29T22:53:27.000Z,1,-73.99331665039062,40.724510192871094,-73.96890258789062,40.68035125732422,N,1551,Friday,Friday,1,1,22,22,4,4,Night,Night,5.324113918674894
id2149928,2,2016-03-15T19:38:32.000Z,2016-03-15T19:53:49.000Z,1,-73.98976135253906,40.72962188720703,-73.9901351928711,40.756622314453125,N,917,Tuesday,Tuesday,1,1,19,19,3,3,Night,Night,3.0024799548528787
id0414775,1,2016-01-27T09:13:00.000Z,2016-01-27T09:26:40.000Z,1,-73.96097564697266,40.76090621948242,-74.01112365722656,40.70185852050781,N,820,Wednesday,Wednesday,6,6,9,9,1,1,Morning,Morning,7.808006954701805
id0622489,2,2016-06-03T09:39:08.000Z,2016-06-03T10:17:59.000Z,1,-73.98226165771484,40.77674865722656,-73.99182891845703,40.74269104003906,N,2331,Friday,Friday,3,3,9,10,6,6,Morning,Afternoon,3.871819913677589
id0192412,2,2016-06-24T22:26:57.000Z,2016-06-24T22:47:55.000Z,1,-73.98078918457031,40.760231018066406,-73.94377899169922,40.79621124267578,N,1258,Friday,Friday,3,3,22,22,6,6,Night,Night,5.071297574467096
id0555154,2,2016-02-15T00:24:26.000Z,2016-02-15T00:30:14.000Z,3,-73.99701690673828,40.725276947021484,-74.01317596435547,40.709022521972656,N,348,Monday,Monday,1,1,0,0,2,2,Night,Night,2.263057880457443
id2358911,1,2016-04-17T01:56:39.000Z,2016-04-17T02:08:49.000Z,1,-73.98455047607422,40.69635009765625,-74.00715637207031,40.743690490722656,N,730,Sunday,Sunday,3,3,1,2,4,4,Night,Night,5.598159229434848
id1586702,2,2016-02-28T15:31:17.000Z,2016-02-28T15:49:12.000Z,1,-73.9773178100586,40.73638153076172,-73.95413970947266,40.770301818847656,N,1075,Sunday,Sunday,7,7,15,15,2,2,Evening,Evening,4.247114388650348
id0522734,2,2016-04-25T18:46:28.000Z,2016-04-25T19:03:57.000Z,5,-73.98454284667969,40.732879638671875,-73.95220947265625,40.78125,N,1049,Monday,Monday,4,4,18,19,4,4,Night,Night,6.0287337348932875
id0400821,1,2016-03-28T11:58:09.000Z,2016-03-28T12:02:38.000Z,1,-73.9752197265625,40.75936508178711,-73.9759521484375,40.752037048339844,N,269,Monday,Monday,7,7,11,12,3,3,Afternoon,Afternoon,0.8171733276116478
id1478969,1,2016-06-30T03:53:55.000Z,2016-06-30T03:55:59.000Z,1,-74.00379943847656,40.738643646240234,-74.0026626586914,40.738746643066406,N,124,Thursday,Thursday,2,2,3,3,6,6,Night,Night,0.0964580889077293
id2103011,2,2016-05-24T18:52:27.000Z,2016-05-24T19:20:00.000Z,1,-73.9943618774414,40.7509651184082,-73.96878051757812,40.76448440551758,N,1653,Tuesday,Tuesday,3,3,18,19,5,5,Night,Night,2.627242463060791
id2310105,2,2016-01-28T15:05:00.000Z,2016-01-28T15:21:45.000Z,1,-73.96385192871094,40.77117919921875,-73.96085357666016,40.757598876953125,N,1005,Thursday,Thursday,7,7,15,15,1,1,Evening,Evening,1.531033107366559
id1930689,2,2016-04-25T14:53:15.000Z,2016-04-25T14:58:03.000Z,1,-73.97755432128906,40.7493896484375,-73.98892211914062,40.73965835571289,N,288,Monday,Monday,4,4,14,14,4,4,Evening,Evening,1.4449977911391627
id2419138,2,2016-01-10T03:38:40.000Z,2016-01-10T03:55:17.000Z,1,-73.98880767822266,40.737205505371094,-73.99547576904297,40.69230651855469,N,997,Sunday,Sunday,3,3,3,3,1,1,Night,Night,5.024078673783631
id1304029,2,2016-01-25T21:43:27.000Z,2016-01-25T21:57:57.000Z,2,-73.98287200927734,40.75374984741211,-73.95584869384766,40.773738861083984,N,870,Monday,Monday,4,4,21,21,1,1,Night,Night,3.181203309512295
id1372766,2,2016-02-05T15:12:58.000Z,2016-02-05T15:20:53.000Z,6,-73.9554443359375,40.78289031982422,-73.96865844726562,40.785133361816406,N,475,Friday,Friday,5,5,15,15,2,2,Evening,Evening,1.1401687384704062
id0961346,2,2016-02-04T15:04:47.000Z,2016-02-04T16:09:51.000Z,1,-73.77743530273438,40.64662551879883,-73.98017883300781,40.76198196411133,N,3904,Thursday,Thursday,4,4,15,16,2,2,Evening,Evening,21.36850436626023
id3458202,2,2016-05-21T16:49:14.000Z,2016-05-21T16:53:13.000Z,2,-73.99234008789062,40.742733001708984,-74.00389099121094,40.74765396118164,N,239,Saturday,Saturday,7,7,16,16,5,5,Evening,Evening,1.1163854060021272
id3496739,1,2016-06-28T07:09:56.000Z,2016-06-28T07:28:46.000Z,1,-73.95661926269531,40.77811813354492,-73.99124145507812,40.74992370605469,N,1130,Tuesday,Tuesday,7,7,7,7,6,6,Morning,Morning,4.281477078476244
id2787915,1,2016-01-21T02:31:51.000Z,2016-01-21T02:39:07.000Z,1,-74.0001449584961,40.730403900146484,-73.98905181884766,40.75798034667969,N,436,Thursday,Thursday,7,7,2,2,1,1,Night,Night,3.205613976420735
id0271286,2,2016-05-14T18:24:48.000Z,2016-05-14T18:29:06.000Z,1,-73.96597290039062,40.79500961303711,-73.97930145263672,40.77659225463867,N,258,Saturday,Saturday,7,7,18,18,5,5,Night,Night,2.3352122886733486
id1496073,1,2016-04-22T19:58:06.000Z,2016-04-22T20:37:35.000Z,2,-74.00452423095703,40.719539642333984,-73.96813201904297,40.789710998535156,N,2369,Friday,Friday,1,1,19,20,4,4,Night,Night,8.383245513678933
id3038429,2,2016-02-16T16:45:50.000Z,2016-02-16T17:07:05.000Z,1,-73.98692321777344,40.73334884643555,-73.9858627319336,40.7622184753418,N,1275,Tuesday,Tuesday,2,2,16,17,2,2,Evening,Evening,3.211403624886157
id1409580,2,2016-03-02T17:45:39.000Z,2016-03-02T18:09:57.000Z,1,-73.98133850097656,40.78075408935547,-73.942626953125,40.846195220947266,N,1458,Wednesday,Wednesday,2,2,17,18,3,3,Evening,Night,7.972729013109895
id0877552,2,2016-02-11T08:03:56.000Z,2016-02-11T08:33:50.000Z,5,-74.00203704833984,40.74042892456055,-73.96395874023438,40.764591217041016,N,1794,Thursday,Thursday,4,4,8,8,2,2,Morning,Morning,4.18408492407627
id0473158,2,2016-02-06T21:22:40.000Z,2016-02-06T21:32:00.000Z,1,-73.9710922241211,40.75505828857422,-73.98411560058594,40.73756790161133,N,560,Saturday,Saturday,6,6,21,21,2,2,Night,Night,2.232955232615145
id2543715,2,2016-02-06T12:59:52.000Z,2016-02-06T13:16:49.000Z,1,-73.9868392944336,40.749385833740234,-73.95662689208984,40.76805877685547,N,1017,Saturday,Saturday,6,6,12,13,2,2,Afternoon,Afternoon,3.284295835532295
id3644348,1,2016-04-22T19:46:18.000Z,2016-04-22T19:50:50.000Z,1,-73.96600341796875,40.78999710083008,-73.97398376464844,40.7840576171875,N,272,Friday,Friday,1,1,19,19,4,4,Night,Night,0.9421210660031807
id2465528,1,2016-06-06T12:04:21.000Z,2016-06-06T12:18:49.000Z,1,-73.97039031982422,40.789329528808594,-73.95700073242188,40.770992279052734,N,868,Monday,Monday,6,6,12,12,6,6,Afternoon,Afternoon,2.3299327047867533
id1696234,1,2016-02-26T09:39:27.000Z,2016-02-26T09:53:03.000Z,1,-73.98674774169922,40.72123336791992,-74.00564575195312,40.741111755371094,N,816,Friday,Friday,5,5,9,9,2,2,Morning,Morning,2.7242288949554907
id1591309,2,2016-01-05T13:48:10.000Z,2016-01-05T14:01:53.000Z,1,-73.97341918945312,40.75007247924805,-73.95695495605469,40.76826858520508,N,823,Tuesday,Tuesday,5,5,13,14,1,1,Afternoon,Evening,2.452914824514624
id2493126,1,2016-04-22T21:00:04.000Z,2016-04-22T21:08:32.000Z,1,-73.99158477783203,40.74458312988281,-73.99771881103516,40.7564582824707,N,508,Friday,Friday,1,1,21,21,4,4,Night,Night,1.4179568889918936
id1915139,1,2016-01-05T08:49:28.000Z,2016-01-05T09:10:17.000Z,2,-73.95630645751953,40.77826690673828,-73.8650131225586,40.770511627197266,N,1249,Tuesday,Tuesday,5,5,8,9,1,1,Morning,Morning,7.735716721217702
id1091536,1,2016-06-01T14:32:36.000Z,2016-06-01T15:05:58.000Z,3,-74.0045166015625,40.74772644042969,-73.97399139404297,40.76472091674805,N,2002,Wednesday,Wednesday,1,1,14,15,6,6,Evening,Evening,3.190872283770934
id0090086,2,2016-01-01T02:11:26.000Z,2016-01-01T02:18:59.000Z,1,-73.98005676269531,40.7653694152832,-73.95953369140625,40.76295852661133,N,453,Friday,Friday,1,1,2,2,1,1,Night,Night,1.7491097205021748
id3515086,2,2016-04-07T23:12:44.000Z,2016-04-07T23:18:42.000Z,1,-73.98930358886719,40.730281829833984,-73.99711608886719,40.738426208496094,N,358,Thursday,Thursday,7,7,23,23,4,4,Night,Night,1.1195735430207014
id3051023,2,2016-04-07T20:00:41.000Z,2016-04-07T20:26:34.000Z,5,-74.01167297363281,40.70402145385742,-73.9119873046875,40.77349853515625,N,1553,Thursday,Thursday,7,7,20,20,4,4,Night,Night,11.411462561472584
id0127488,2,2016-03-11T16:49:41.000Z,2016-03-11T17:00:44.000Z,6,-73.98097229003906,40.75944137573242,-73.97840881347656,40.78289031982422,N,663,Friday,Friday,4,4,16,17,3,3,Evening,Evening,2.616328267338133
id2128936,1,2016-04-02T21:39:06.000Z,2016-04-02T21:51:18.000Z,1,-73.98916625976562,40.74748611450195,-74.00530242919922,40.72893142700195,N,732,Saturday,Saturday,2,2,21,21,4,4,Night,Night,2.470834849044008
id0844657,1,2016-04-13T13:31:57.000Z,2016-04-13T13:36:12.000Z,1,-73.96676635742188,40.76406478881836,-73.96641540527344,40.767494201660156,N,255,Wednesday,Wednesday,6,6,13,13,4,4,Afternoon,Afternoon,0.38247755421322455
id1306531,2,2016-04-14T21:29:59.000Z,2016-04-14T21:40:04.000Z,1,-73.95308685302734,40.77846145629883,-73.9693374633789,40.76078796386719,N,605,Thursday,Thursday,7,7,21,21,4,4,Night,Night,2.3947532575392283
id3797985,1,2016-04-09T12:42:19.000Z,2016-04-09T12:57:19.000Z,1,-74.00959014892578,40.7237434387207,-73.98684692382812,40.729713439941406,N,900,Saturday,Saturday,2,2,12,12,4,4,Afternoon,Afternoon,2.028215860656401
id3051458,1,2016-05-04T15:47:52.000Z,2016-05-04T15:55:27.000Z,1,-73.99712371826172,40.723487854003906,-74.00670623779297,40.73124313354492,N,455,Wednesday,Wednesday,4,4,15,15,5,5,Evening,Evening,1.1813861539424424
id0378525,2,2016-01-16T06:00:33.000Z,2016-01-16T06:22:47.000Z,1,-73.97339630126953,40.74789810180664,-73.78993225097656,40.6469612121582,N,1334,Saturday,Saturday,2,2,6,6,1,1,Morning,Morning,19.109988447579525
